Ano,Código Órgão Superior,Nome Órgão Superior,Código Função,Nome Função,Código Subfunção,Nome Subfunção,Valor Empenhado (R$),Valor Liquidado (R$),Valor Pago (R$)
2020,46000,Ministério da Gestão e da Inovação em Ser,23,Comércio e serviços,693,Comércio exterior,5165106.85,10075527.51,10098222.42
2020,37000,Controladoria-Geral da União,04,Administração,124,Controle interno,18811064.43,9699132.139999999,10002641.18
2020,53000,Ministério da Integração e do Desenvolvime,20,Agricultura,607,Irrigação,105542882.69,8961084.03,9872805.92
2020,33000,Ministério da Previdência Social,09,Previdência social,183,Informação e inteligência,28915115.79,0.0,9840153.34
2020,46000,Ministério da Gestão e da Inovação em Ser,04,Administração,126,Tecnologia da informação,35136091.51,8945310.18,9797305.53
2020,37000,Controladoria-Geral da União,04,Administração,846,Outros encargos especiais,-586906.43,9637609.49,9637609.49
2020,20000,Presidência da República,04,Administração,183,Informação e inteligência,26501282.81,9756176.16,9528212.9
2020,53000,Ministério da Integração e do Desenvolvime,18,Gestão ambiental,122,Administração geral,2961990.31,9609704.91,9493205.96
2020,39000,Ministério dos Transportes,26,Transporte,452,Serviços urbanos,-7427219.26,9193174.610000001,9193174.610000001
2020,52000,Ministério da Defesa,10,Saúde,303,Suporte profilático e terapêutico,29224861.669999998,2332881.5500000003,9122129.51
2020,41000,Ministério das Comunicações,28,Encargos especiais,843,Serviço da dívida interna,0.0,8889726.78,8889726.78
2020,30000,Ministério da Justiça e Segurança Pública,14,Direitos da cidadania,422,"Direitos individuais, coletivos e difusos",19992263.38,8782378.040000001,8675533.76
2020,26000,Ministério da Educação,18,Gestão ambiental,544,Recursos hídricos,28783921.29,9035477.69,8621189.34
2020,33000,Ministério da Previdência Social,09,Previdência social,301,Atenção básica,14853131.2,8406632.46,8534464.3
2020,52000,Ministério da Defesa,02,Judiciária,061,Ação judiciária,16888517.68,7296649.54,8505703.69
2020,28000,"Ministério do Desenvolvimento, Indústria, C",22,Indústria,661,Promoção industrial,1466686.6800000002,8569473.17,8449502.540000001
2020,42000,Ministério da Cultura,13,Cultura,391,"Patrimônio histórico, artístico e arqueológico",4535288.38,6560296.45,8027451.4
2020,52000,Ministério da Defesa,05,Defesa nacional,125,Normatização e fiscalização,4336646.81,8107257.33,7989878.51
2020,52000,Ministério da Defesa,05,Defesa nacional,722,Telecomunicações,3732311.3,7902883.25,7918593.75
2020,22000,Ministério da Agricultura e Pecuária,20,Agricultura,609,Defesa agropecuária,8951558.09,8721394.02,7858730.92
2020,46000,Ministério da Gestão e da Inovação em Ser,28,Encargos especiais,331,Proteção e benefícios ao trabalhador,4090978.7,7842527.08,7773997.26
2020,30000,Ministério da Justiça e Segurança Pública,06,Segurança pública,301,Atenção básica,1033369.1500000001,8495330.91,7647349.73
2020,46000,Ministério da Gestão e da Inovação em Ser,04,Administração,127,Ordenamento territorial,25801522.63,7310662.12,7128723.84
2020,81000,Ministério dos Direitos Humanos e Cidadania,14,Direitos da cidadania,422,"Direitos individuais, coletivos e difusos",51748443.99,9648905.73,7048651.82
2020,39000,Ministério dos Transportes,26,Transporte,125,Normatização e fiscalização,1234356.43,6396612.2,6895417.4399999995
2020,24000,"Ministério da Ciência, Tecnologia e Inovaç",18,Gestão ambiental,544,Recursos hídricos,7603843.2,6874843.2,6874843.2
2020,54000,Ministério do Turismo,09,Previdência social,272,Previdência do regime estatutário,1488673.8,4513717.04,6741336.48
2020,28000,"Ministério do Desenvolvimento, Indústria, C",22,Indústria,846,Outros encargos especiais,2713788.8800000004,6481231.53,6481231.53
2020,20000,Presidência da República,10,Saúde,122,Administração geral,0.0,6013124.29,6131028.46
2020,20000,Presidência da República,04,Administração,662,Produção industrial,5527534.95,6219267.32,6114030.51
2020,35000,Ministério das Relações Exteriores,12,Educação,368,Educação básica,6089994.7,6018756.06,6018756.06
2020,36000,Ministério da Saúde,04,Administração,131,Comunicação social,0.0,5133229.62,5766039.08
2020,26000,Ministério da Educação,12,Educação,128,Formação de recursos humanos,15936019.39,7738983.44,5721352.04
2020,32000,Ministério de Minas e Energia,22,Indústria,846,Outros encargos especiais,6000000.0,5632125.64,5632125.64
2020,26000,Ministério da Educação,10,Saúde,571,Desenvolvimento científico,10875780.870000001,0.0,5625840.0
2020,26000,Ministério da Educação,14,Direitos da cidadania,422,"Direitos individuais, coletivos e difusos",26084425.5,6279164.84,5617533.7
2020,68000,Ministério de Portos e Aeroportos,26,Transporte,846,Outros encargos especiais,-755835.45,5510321.109999999,5510321.109999999
2020,41000,Ministério das Comunicações,24,Comunicações,572,Desenvolvimento tecnológico e engenharia,5720148.49,5370899.99,5370899.99
2020,47000,Ministério do Planejamento e Orçamento,04,Administração,331,Proteção e benefícios ao trabalhador,1993573.5899999999,5209339.1,5248427.22
2020,42000,Ministério da Cultura,13,Cultura,846,Outros encargos especiais,1127746.9400000002,5200660.149999999,5240302.45
2020,24000,"Ministério da Ciência, Tecnologia e Inovaç",28,Encargos especiais,846,Outros encargos especiais,858558.1699999999,5226078.71,5088165.71
2020,56000,Ministério das Cidades,15,Urbanismo,331,Proteção e benefícios ao trabalhador,18285074.709999997,5692128.53,4857820.82
2020,40000,Ministério do Trabalho e Emprego,28,Encargos especiais,846,Outros encargos especiais,658568.16,4773013.95,4773013.95
2020,49000,Ministério do Desenvolvimento Agrário e Agr,14,Direitos da cidadania,422,"Direitos individuais, coletivos e difusos",2060868.02,4037730.7399999998,4766013.37
2020,40000,Ministério do Trabalho e Emprego,11,Trabalho,122,Administração geral,799158.2999999999,4589461.85,4726381.829999999
2020,52000,Ministério da Defesa,05,Defesa nacional,126,Tecnologia da informação,1634576.58,3772827.23,4682570.46
2020,49000,Ministério do Desenvolvimento Agrário e Agr,20,Agricultura,301,Atenção básica,1402470.57,2806001.9,4588399.78
2020,24000,"Ministério da Ciência, Tecnologia e Inovaç",19,Ciência e Tecnologia,573,Difusão do conhecimento científico e tecnológico,14110403.9,4139753.2199999997,4481063.4799999995
2020,52000,Ministério da Defesa,05,Defesa nacional,244,Assistência comunitária,113520544.53,4030156.3,4464024.54
2020,26000,Ministério da Educação,03,Essencial à justiça,062,Defesa do interesse público no processo judiciário,4449120.0,4449120.0,4449120.0
2020,53000,Ministério da Integração e do Desenvolvime,15,Urbanismo,451,infra-estrutura urbana,256941053.18,4489972.22,4407676.72
2020,40000,Ministério do Trabalho e Emprego,09,Previdência social,272,Previdência do regime estatutário,-101578.01,3397195.09,4407095.26
2020,26000,Ministério da Educação,10,Saúde,301,Atenção básica,15597785.860000001,6354748.09,4393849.42
2020,32000,Ministério de Minas e Energia,22,Indústria,663,Mineração,7109244.2299999995,4454716.24,4390476.01
2020,65000,Ministério das Mulheres,14,Direitos da cidadania,422,"Direitos individuais, coletivos e difusos",21117970.009999998,4355227.46,4355227.46
2020,53000,Ministério da Integração e do Desenvolvime,04,Administração,331,Proteção e benefícios ao trabalhador,7868639.17,2880278.82,4336611.11
2020,33000,Ministério da Previdência Social,08,Assistência social,126,Tecnologia da informação,8040318.21,0.0,4333743.05
2020,25000,Ministério da Fazenda,04,Administração,125,Normatização e fiscalização,42603200.03,4586662.96,4264908.64
2020,63000,Advocacia-Geral da União,03,Essencial à justiça,331,Proteção e benefícios ao trabalhador,1407218.0,5142826.6899999995,4257625.3100000005
2020,41000,Ministério das Comunicações,24,Comunicações,846,Outros encargos especiais,1102224.54,4144687.84,4144687.84
2020,44000,Ministério do Meio Ambiente e Mudança do Cl,06,Segurança pública,182,Defesa civil,-152632.8899999999,2225213.12,4050120.9400000004
2020,49000,Ministério do Desenvolvimento Agrário e Agr,20,Agricultura,331,Proteção e benefícios ao trabalhador,3132254.3900000006,3885146.52,3967713.4299999997
2020,20000,Presidência da República,06,Segurança pública,846,Outros encargos especiais,8500908.0,3859913.29,3859913.29
2020,26000,Ministério da Educação,28,Encargos especiais,846,Outros encargos especiais,3514809.21,3995557.4699999997,3834895.35
2020,26000,Ministério da Educação,26,Transporte,121,Planejamento e orçamento,10217553.97,2700722.44,3751743.35
2020,35000,Ministério das Relações Exteriores,07,Relações exteriores,392,Difusão cultural,5156187.95,3753574.41,3724577.28
2020,32000,Ministério de Minas e Energia,19,Ciência e Tecnologia,331,Proteção e benefícios ao trabalhador,466439.28,3716955.39,3715835.3200000003
2020,68000,Ministério de Portos e Aeroportos,09,Previdência social,272,Previdência do regime estatutário,135931.48000000004,2489580.5,3600187.46
2020,30000,Ministério da Justiça e Segurança Pública,14,Direitos da cidadania,846,Outros encargos especiais,1003162.1500000001,3485973.46,3485973.46
2020,25000,Ministério da Fazenda,04,Administração,846,Outros encargos especiais,1535142.25,3474583.4,3474583.4
2020,24000,"Ministério da Ciência, Tecnologia e Inovaç",19,Ciência e Tecnologia,331,Proteção e benefícios ao trabalhador,-4086916.81,3442011.4800000004,3474309.82
2020,51000,Ministério do Esporte,27,Desporto e lazer,812,Desporto comunitário,114496306.97,4690074.33,3397975.23
2020,32000,Ministério de Minas e Energia,22,Indústria,331,Proteção e benefícios ao trabalhador,3818359.4699999997,3384170.77,3395173.06
2020,20000,Presidência da República,26,Transporte,452,Serviços urbanos,-217570.42,3099279.95,3378933.83
2020,39000,Ministério dos Transportes,26,Transporte,331,Proteção e benefícios ao trabalhador,1264951.8,3323949.89,3352182.76
2020,24000,"Ministério da Ciência, Tecnologia e Inovaç",14,Direitos da cidadania,422,"Direitos individuais, coletivos e difusos",4354838.53,3346799.73,3348472.13
2020,32000,Ministério de Minas e Energia,25,Energia,752,Energia elétrica,810350.0399999999,2799693.54,3344584.42
2020,32000,Ministério de Minas e Energia,25,Energia,751,Conservação de energia,766468.71,1094486.31,3323173.7499999995
2020,32000,Ministério de Minas e Energia,18,Gestão ambiental,544,Recursos hídricos,6148181.94,4848152.82,3313113.26
2020,52000,Ministério da Defesa,25,Energia,125,Normatização e fiscalização,0.0,28215.76,3158580.5799999996
2020,84000,Ministério dos Povos Indígenas,14,Direitos da cidadania,125,Normatização e fiscalização,2813121.92,3050933.59,3147557.55
2020,32000,Ministério de Minas e Energia,19,Ciência e Tecnologia,301,Atenção básica,-1296340.77,3134678.11,3093445.62
2020,56000,Ministério das Cidades,15,Urbanismo,301,Atenção básica,3241417.71,2628823.61,3078197.85
2020,46000,Ministério da Gestão e da Inovação em Ser,11,Trabalho,125,Normatização e fiscalização,12382171.76,2672610.8899999997,2987533.8000000003
2020,53000,Ministério da Integração e do Desenvolvime,04,Administração,846,Outros encargos especiais,2333092.19,2969245.56,2969245.56
2020,39000,Ministério dos Transportes,28,Encargos especiais,846,Outros encargos especiais,2078801.65,2463859.98,2965427.15
2020,56000,Ministério das Cidades,15,Urbanismo,244,Assistência comunitária,726060650.65,2954560.65,2954560.65
2020,22000,Ministério da Agricultura e Pecuária,18,Gestão ambiental,122,Administração geral,1963608.8900000001,2234982.87,2904786.36
2020,20000,Presidência da República,04,Administração,331,Proteção e benefícios ao trabalhador,320230.3500000001,2896031.93,2880977.45
2020,46000,Ministério da Gestão e da Inovação em Ser,04,Administração,124,Controle interno,1198272.91,2870143.5,2821454.83
2020,55000,Ministério do Desenvolvimento e Assistência,11,Trabalho,334,Fomento ao trabalho,300000.0,2760000.0,2760000.0
2020,49000,Ministério do Desenvolvimento Agrário e Agr,08,Assistência social,244,Assistência comunitária,786756.5,529136.01,2734776.66
2020,44000,Ministério do Meio Ambiente e Mudança do Cl,18,Gestão ambiental,331,Proteção e benefícios ao trabalhador,-691363.1,2721928.1,2706858.33
2020,52000,Ministério da Defesa,05,Defesa nacional,302,Assistência hospitalar e ambulatorial,13387520.44,2482183.67,2675146.47
2020,32000,Ministério de Minas e Energia,22,Indústria,301,Atenção básica,1098360.3800000001,2702016.8499999996,2674184.68
2020,46000,Ministério da Gestão e da Inovação em Ser,04,Administração,364,Ensino superior,1862884.0,2612884.0,2612884.0
2020,52000,Ministério da Defesa,26,Transporte,781,Transporte aéreo,24912657.38,2663487.5,2611730.56
2020,36000,Ministério da Saúde,10,Saúde,121,Planejamento e orçamento,11527441.68,4387019.84,2600009.84
2020,41000,Ministério das Comunicações,09,Previdência social,272,Previdência do regime estatutário,887923.5599999999,1797046.6600000001,2586335.39
2020,84000,Ministério dos Povos Indígenas,14,Direitos da cidadania,846,Outros encargos especiais,-1062996.36,2578985.9,2578985.9
2020,36000,Ministério da Saúde,10,Saúde,573,Difusão do conhecimento científico e tecnológico,1667430.29,2094208.87,2577243.04
2020,46000,Ministério da Gestão e da Inovação em Ser,04,Administração,128,Formação de recursos humanos,4330007.88,2569292.75,2569292.75
2020,42000,Ministério da Cultura,28,Encargos especiais,846,Outros encargos especiais,2389916.1,2463698.1,2463698.1
2020,26000,Ministério da Educação,03,Essencial à justiça,092,Representação judicial e extrajudicial,2658628.4,2452834.72,2452834.72
2020,24000,"Ministério da Ciência, Tecnologia e Inovaç",19,Ciência e Tecnologia,301,Atenção básica,-1177065.59,2436915.54,2377525.7
2020,41000,Ministério das Comunicações,28,Encargos especiais,846,Outros encargos especiais,1854656.5399999998,2344097.25,2344365.04
2020,52000,Ministério da Defesa,05,Defesa nacional,368,Educação básica,541558.65,2078418.63,2290777.68
2020,52000,Ministério da Defesa,06,Segurança pública,421,Custódia e reintegração social,1291175.3,2869151.56,2273407.91
2020,24000,"Ministério da Ciência, Tecnologia e Inovaç",10,Saúde,572,Desenvolvimento tecnológico e engenharia,6430557.0,3251205.0,2236795.0
2020,41000,Ministério das Comunicações,24,Comunicações,125,Normatização e fiscalização,31080394.479999997,3509438.16,2192174.15
